,Time,Thrust,Prop_mass
0,0.0,368.4284157865215,5.685628772632699
1,0.17541666666666478,1505.8584259414997,5.479304503254173
2,0.35083333333332956,1564.8494686162257,5.25071353775317
3,0.5262499999999943,1610.7064725752562,5.016150311384653
4,0.7016666666666591,1652.6571991951641,4.776201200535919
5,0.8770833333333239,1690.5029179632031,4.531368839111583
6,1.0524999999999887,1723.9901245425622,4.282192977505368
7,1.2279166666666534,1752.8893245506315,4.029239583600656
8,1.4033333333333182,1777.0004016944608,3.773101064339542
9,1.578749999999983,1796.157166441079,3.514392913155844
10,1.7541666666666478,1810.2207519960466,3.2537464092462063
11,1.9295833333333126,1819.0947213398642,2.991809258353992
12,2.1049999999999773,1822.7065162651763,2.729236323112768
13,2.280416666666642,1821.0327273642395,2.466688962357976
14,2.455833333333307,1814.0717716857187,2.2048291839027767
15,2.6312499999999717,1801.8717525689337,1.9443135439955728
16,2.8066666666666364,1784.505163792969,1.6857926796295004
17,2.9820833333333012,1762.0880681343845,1.4299017217432262
18,3.157499999999966,1734.765284704675,1.177261220139712
19,3.332916666666631,1702.7172437383817,0.92846908324717
20,3.5083333333332956,1666.1557431564531,0.6840978867850521
21,3.6837499999999603,1625.3197331498945,0.4446942494690035
22,3.859166666666625,1580.4801382838054,0.2107670072934337
23,4.0345833333332894,1387.2484342398243,0.0
24,4.209999999999955,0.0,0.0
